Australia,England,1983-01-11,ODI,Sydney,won,31 runs,lost,1st,180,10,46.4,3.85
England,Australia,1983-01-11,ODI,Sydney,lost,31 runs,won,2nd,149,10,41.1,3.61
New Zealand,England,1983-01-13,ODI,Melbourne,won,2 runs,lost,1st,239,8,50,4.78
England,New Zealand,1983-01-13,ODI,Melbourne,lost,2 runs,won,2nd,237,8,50,4.74
England,New Zealand,1983-01-15,ODI,Brisbane,won,54 runs,lost,1st,267,6,50,5.34
New Zealand,England,1983-01-15,ODI,Brisbane,lost,54 runs,won,2nd,213,10,48.2,4.4
England,Australia,1983-01-16,ODI,Brisbane,lost,7 wickets,lost,1st,182,10,46.4,3.9
Australia,England,1983-01-16,ODI,Brisbane,won,7 wickets,won,2nd,184,3,41,4.48
New Zealand,Australia,1983-01-18,ODI,Sydney,won,47 runs,lost,1st,226,8,50,4.52
Australia,New Zealand,1983-01-18,ODI,Sydney,lost,47 runs,won,2nd,179,10,45.3,3.93
New Zealand,England,1983-01-20,ODI,Sydney,lost,8 wickets,won,1st,199,10,47.2,4.2
England,New Zealand,1983-01-20,ODI,Sydney,won,8 wickets,lost,2nd,200,2,42.4,4.68
India,Pakistan,1983-01-21,ODI,Karachi,lost,8 wickets,won,1st,197,6,40,4.92
Pakistan,India,1983-01-21,ODI,Karachi,won,8 wickets,lost,2nd,198,2,35,5.65
New Zealand,Australia,1983-01-22,ODI,Melbourne,won,58 runs,lost,1st,246,6,50,4.92
Australia,New Zealand,1983-01-22,ODI,Melbourne,lost,58 runs,won,2nd,188,10,44.1,4.25
England,Australia,1983-01-23,ODI,Melbourne,lost,5 wickets,lost,1st,213,5,37,5.75
Australia,England,1983-01-23,ODI,Melbourne,won,5 wickets,won,2nd,217,5,34.4,6.25
England,Australia,1983-01-26,ODI,Sydney,won,98 runs,won,1st,207,10,41,5.04
Australia,England,1983-01-26,ODI,Sydney,lost,98 runs,lost,2nd,109,10,27.3,3.96
England,New Zealand,1983-01-29,ODI,Adelaide,lost,4 wickets,won,1st,296,5,50,5.92
New Zealand,England,1983-01-29,ODI,Adelaide,won,4 wickets,lost,2nd,297,6,48.5,6.08
England,Australia,1983-01-30,ODI,Adelaide,won,14 runs,won,1st,228,6,47,4.85
Australia,England,1983-01-30,ODI,Adelaide,lost,14 runs,lost,2nd,214,7,47,4.55
New Zealand,Australia,1983-01-31,ODI,Adelaide,won,47 runs,won,1st,200,9,50,4
Australia,New Zealand,1983-01-31,ODI,Adelaide,lost,47 runs,lost,2nd,153,10,44,3.47
England,New Zealand,1983-02-05,ODI,W.A.C.A,lost,7 wickets,lost,1st,88,7,23,3.82
New Zealand,England,1983-02-05,ODI,W.A.C.A,won,7 wickets,won,2nd,89,3,20.3,4.34
Australia,New Zealand,1983-02-06,ODI,W.A.C.A,won,27 runs,lost,1st,191,9,50,3.82
New Zealand,Australia,1983-02-06,ODI,W.A.C.A,lost,27 runs,won,2nd,164,10,44.5,3.65
New Zealand,Australia,1983-02-09,ODI,Sydney,lost,6 wickets,won,1st,193,7,49,3.93
Australia,New Zealand,1983-02-09,ODI,Sydney,won,6 wickets,lost,2nd,155,4,33.1,4.67
Australia,New Zealand,1983-02-13,ODI,Melbourne,won,149 runs,won,1st,302,8,50,6.04
New Zealand,Australia,1983-02-13,ODI,Melbourne,lost,149 runs,lost,2nd,153,10,39.5,3.84
England,New Zealand,1983-02-19,ODI,Auckland,lost,6 wickets,won,1st,184,9,50,3.68
New Zealand,England,1983-02-19,ODI,Auckland,won,6 wickets,lost,2nd,187,4,46.3,4.02
New Zealand,England,1983-02-23,ODI,Wellington,won,103 runs,lost,1st,295,6,50,5.9
England,New Zealand,1983-02-23,ODI,Wellington,lost,103 runs,won,2nd,192,10,44.5,4.28
New Zealand,England,1983-02-26,ODI,Christchurch,won,84 runs,won,1st,211,8,50,4.22
England,New Zealand,1983-02-26,ODI,Christchurch,lost,84 runs,lost,2nd,127,10,40.1,3.16
New Zealand,Sri Lanka,1983-03-02,ODI,Dunedin,won,65 runs,lost,1st,183,8,50,3.66
Sri Lanka,New Zealand,1983-03-02,ODI,Dunedin,lost,65 runs,won,2nd,118,9,50,2.36
West Indies,India,1983-03-09,ODI,Port of Spain,won,52 runs,lost,1st,215,4,38.5,5.53
India,West Indies,1983-03-09,ODI,Port of Spain,lost,52 runs,won,2nd,163,7,39,4.17
New Zealand,Australia,1983-03-17,ODI,Sydney,won,14 runs,lost,1st,138,8,35,3.94
Australia,New Zealand,1983-03-17,ODI,Sydney,lost,14 runs,won,2nd,124,10,34,3.64
Sri Lanka,New Zealand,1983-03-19,ODI,Napier,lost,7 wickets,lost,1st,167,8,50,3.34
New Zealand,Sri Lanka,1983-03-19,ODI,Napier,won,7 wickets,won,2nd,168,3,36.4,4.58
New Zealand,Sri Lanka,1983-03-20,ODI,Auckland,won,116 runs,won,1st,304,5,50,6.08
Sri Lanka,New Zealand,1983-03-20,ODI,Auckland,lost,116 runs,lost,2nd,188,6,50,3.76
India,West Indies,1983-03-29,ODI,Albion,won,27 runs,lost,1st,282,5,47,6
West Indies,India,1983-03-29,ODI,Albion,lost,27 runs,won,2nd,255,9,47,5.42
Australia,Sri Lanka,1983-04-13,ODI,Colombo (PSS),lost,2 wickets,won,1st,168,9,45,3.73
Sri Lanka,Australia,1983-04-13,ODI,Colombo (PSS),won,2 wickets,lost,2nd,169,8,44.1,3.82
Australia,Sri Lanka,1983-04-16,ODI,Colombo (PSS),lost,4 wickets,lost,1st,207,5,45,4.6
Sri Lanka,Australia,1983-04-16,ODI,Colombo (PSS),won,4 wickets,won,2nd,213,6,43.2,4.91
England,New Zealand,1983-06-09,ODI,The Oval,won,106 runs,won,1st,322,6,60,5.36
New Zealand,England,1983-06-09,ODI,The Oval,lost,106 runs,lost,2nd,216,10,59,3.66
Pakistan,Sri Lanka,1983-06-09,ODI,Swansea,won,50 runs,lost,1st,338,5,60,5.63
Sri Lanka,Pakistan,1983-06-09,ODI,Swansea,lost,50 runs,won,2nd,288,9,60,4.8
Zimbabwe,Australia,1983-06-09,ODI,Nottingham,won,13 runs,lost,1st,239,6,60,3.98
Australia,Zimbabwe,1983-06-09,ODI,Nottingham,lost,13 runs,won,2nd,226,7,60,3.76
India,West Indies,1983-06-09,ODI,Manchester,won,34 runs,lost,1st,262,8,60,4.36
West Indies,India,1983-06-09,ODI,Manchester,lost,34 runs,won,2nd,228,10,54.1,4.2
England,Sri Lanka,1983-06-11,ODI,Taunton,won,47 runs,won,1st,333,9,60,5.55
Sri Lanka,England,1983-06-11,ODI,Taunton,lost,47 runs,lost,2nd,286,10,58,4.93
New Zealand,Pakistan,1983-06-11,ODI,Birmingham,won,52 runs,lost,1st,238,9,60,3.96
Pakistan,New Zealand,1983-06-11,ODI,Birmingham,lost,52 runs,won,2nd,186,10,55.2,3.36
West Indies,Australia,1983-06-11,ODI,Leeds,won,101 runs,lost,1st,252,9,60,4.2
Australia,West Indies,1983-06-11,ODI,Leeds,lost,101 runs,won,2nd,151,10,30.3,4.95
Zimbabwe,India,1983-06-11,ODI,Leicester,lost,5 wickets,lost,1st,155,10,51.4,3
India,Zimbabwe,1983-06-11,ODI,Leicester,won,5 wickets,won,2nd,157,5,37.3,4.18
Sri Lanka,New Zealand,1983-06-13,ODI,Bristol,lost,5 wickets,lost,1st,206,10,56.1,3.66
New Zealand,Sri Lanka,1983-06-13,ODI,Bristol,won,5 wickets,won,2nd,209,5,39.2,5.31
Australia,India,1983-06-13,ODI,Nottingham,won,162 runs,won,1st,320,9,60,5.33
India,Australia,1983-06-13,ODI,Nottingham,lost,162 runs,lost,2nd,158,10,37.5,4.17
Zimbabwe,West Indies,1983-06-13,ODI,Worcester,lost,8 wickets,lost,1st,217,7,60,3.61
West Indies,Zimbabwe,1983-06-13,ODI,Worcester,won,8 wickets,won,2nd,218,2,48.3,4.49
England,New Zealand,1983-06-15,ODI,Birmingham,lost,2 wickets,won,1st,234,10,55.2,4.22
New Zealand,England,1983-06-15,ODI,Birmingham,won,2 wickets,lost,2nd,238,8,59.5,3.97
West Indies,India,1983-06-15,ODI,The Oval,won,66 runs,won,1st,282,9,60,4.7
India,West Indies,1983-06-15,ODI,The Oval,lost,66 runs,lost,2nd,216,10,53.1,4.06
Pakistan,Sri Lanka,1983-06-16,ODI,Leeds,won,11 runs,lost,1st,235,7,60,3.91
Sri Lanka,Pakistan,1983-06-16,ODI,Leeds,lost,11 runs,won,2nd,224,10,58.3,3.82
Australia,Zimbabwe,1983-06-16,ODI,Southampton,won,32 runs,won,1st,272,7,60,4.53
Zimbabwe,Australia,1983-06-16,ODI,Southampton,lost,32 runs,lost,2nd,240,10,59.5,4.01
Pakistan,England,1983-06-18,ODI,Manchester,lost,7 wickets,won,1st,232,8,60,3.86
England,Pakistan,1983-06-18,ODI,Manchester,won,7 wickets,lost,2nd,233,3,57.2,4.06
New Zealand,Sri Lanka,1983-06-18,ODI,Derby,lost,3 wickets,lost,1st,181,10,58.2,3.1
Sri Lanka,New Zealand,1983-06-18,ODI,Derby,won,3 wickets,won,2nd,184,7,52.5,3.48
India,Zimbabwe,1983-06-18,ODI,Tunbridge Wells,won,31 runs,won,1st,266,8,60,4.43
Zimbabwe,India,1983-06-18,ODI,Tunbridge Wells,lost,31 runs,lost,2nd,235,10,57,4.12
Sri Lanka,England,1983-06-20,ODI,Leeds,lost,9 wickets,lost,1st,136,10,50.4,2.68
England,Sri Lanka,1983-06-20,ODI,Leeds,won,9 wickets,won,2nd,137,1,24.1,5.66
Pakistan,New Zealand,1983-06-20,ODI,Nottingham,won,11 runs,won,1st,261,3,60,4.35
New Zealand,Pakistan,1983-06-20,ODI,Nottingham,lost,11 runs,lost,2nd,250,10,59.1,4.22
India,Australia,1983-06-20,ODI,Chelmsford,won,118 runs,won,1st,247,10,55.5,4.42
Australia,India,1983-06-20,ODI,Chelmsford,lost,118 runs,lost,2nd,129,10,38.2,3.36
Zimbabwe,West Indies,1983-06-20,ODI,Birmingham,lost,10 wickets,won,1st,171,10,60,2.85
West Indies,Zimbabwe,1983-06-20,ODI,Birmingham,won,10 wickets,lost,2nd,172,0,45.1,3.8
England,India,1983-06-22,ODI,Manchester,lost,6 wickets,won,1st,213,10,60,3.55
India,England,1983-06-22,ODI,Manchester,won,6 wickets,lost,2nd,217,4,54.4,3.96
Pakistan,West Indies,1983-06-22,ODI,The Oval,lost,8 wickets,lost,1st,184,8,60,3.06
West Indies,Pakistan,1983-06-22,ODI,The Oval,won,8 wickets,won,2nd,188,2,48.4,3.86
Pakistan,India,1983-09-10,ODI,Hyderabad (Deccan),lost,4 wickets,lost,1st,151,8,46,3.28
India,Pakistan,1983-09-10,ODI,Hyderabad (Deccan),won,4 wickets,won,2nd,152,6,43,3.53
Pakistan,India,1983-10-02,ODI,Jaipur,lost,4 wickets,lost,1st,166,9,46,3.6
India,Pakistan,1983-10-02,ODI,Jaipur,won,4 wickets,won,2nd,169,6,40.4,4.15
India,West Indies,1983-10-13,ODI,Srinagar,lost,28 runs,lost,1st,176,10,41.2,4.25
West Indies,India,1983-10-13,ODI,Srinagar,won,28 runs,won,2nd,108,0,22.4,4.76
India,West Indies,1983-11-09,ODI,Vadodara,lost,4 wickets,won,1st,214,6,49,4.36
West Indies,India,1983-11-09,ODI,Vadodara,won,4 wickets,lost,2nd,217,6,47.5,4.53
India,West Indies,1983-12-01,ODI,Indore,lost,8 wickets,won,1st,240,7,47,5.1
West Indies,India,1983-12-01,ODI,Indore,won,8 wickets,lost,2nd,241,2,45.2,5.31
West Indies,India,1983-12-07,ODI,Jamshedpur,won,104 runs,lost,1st,333,8,45,7.4
India,West Indies,1983-12-07,ODI,Jamshedpur,lost,104 runs,won,2nd,229,5,45,5.08
India,West Indies,1983-12-17,ODI,Guwahati,lost,6 wickets,lost,1st,178,7,44,4.04
West Indies,India,1983-12-17,ODI,Guwahati,won,6 wickets,won,2nd,182,4,41.4,4.36
West Indies,Australia,1984-01-08,ODI,Melbourne,won,27 runs,won,1st,221,7,50,4.42
Australia,West Indies,1984-01-08,ODI,Melbourne,lost,27 runs,lost,2nd,194,10,46,4.21
Australia,Pakistan,1984-01-10,ODI,Sydney,won,34 runs,lost,1st,264,8,50,5.28
Pakistan,Australia,1984-01-10,ODI,Sydney,lost,34 runs,won,2nd,230,9,50,4.6
Pakistan,West Indies,1984-01-12,ODI,Melbourne,won,97 runs,won,1st,208,8,50,4.16
West Indies,Pakistan,1984-01-12,ODI,Melbourne,lost,97 runs,lost,2nd,111,10,41.4,2.66
Pakistan,West Indies,1984-01-14,ODI,Brisbane,lost,5 wickets,won,1st,174,9,50,3.48
West Indies,Pakistan,1984-01-14,ODI,Brisbane,won,5 wickets,lost,2nd,175,5,40.2,4.33
West Indies,Australia,1984-01-17,ODI,Sydney,won,28 runs,won,1st,223,7,49,4.55
Australia,West Indies,1984-01-17,ODI,Sydney,lost,28 runs,lost,2nd,195,9,49,3.97
England,India,2007-09-02,ODI,Leeds,lost,38 runs,won,2nd,242,8,39,6.2
Pakistan,West Indies,1984-01-19,ODI,Sydney,lost,5 wickets,won,1st,184,8,50,3.68
West Indies,Pakistan,1984-01-19,ODI,Sydney,won,5 wickets,lost,2nd,185,5,48.3,3.81
Australia,Pakistan,1984-01-21,ODI,Melbourne,won,43 runs,won,1st,209,8,50,4.18
Pakistan,Australia,1984-01-21,ODI,Melbourne,lost,43 runs,lost,2nd,166,10,45,3.68
West Indies,Australia,1984-01-22,ODI,Melbourne,won,26 runs,won,1st,252,6,50,5.04
Australia,West Indies,1984-01-22,ODI,Melbourne,lost,26 runs,lost,2nd,226,10,49.5,4.53
Australia,Pakistan,1984-01-25,ODI,Sydney,won,87 runs,won,1st,244,8,50,4.88
Pakistan,Australia,1984-01-25,ODI,Sydney,lost,87 runs,lost,2nd,157,10,47.2,3.31
Pakistan,West Indies,1984-01-28,ODI,Adelaide,lost,1 wickets,won,1st,177,8,50,3.54
West Indies,Pakistan,1984-01-28,ODI,Adelaide,won,1 wickets,lost,2nd,180,9,49.1,3.66
Australia,West Indies,1984-01-29,ODI,Adelaide,lost,6 wickets,won,1st,165,7,50,3.3
West Indies,Australia,1984-01-29,ODI,Adelaide,won,6 wickets,lost,2nd,169,4,45.1,3.74
Australia,Pakistan,1984-01-30,ODI,Adelaide,won,70 runs,won,1st,210,8,50,4.2
Pakistan,Australia,1984-01-30,ODI,Adelaide,lost,70 runs,lost,2nd,140,10,45.2,3.08
Pakistan,West Indies,1984-02-04,ODI,W.A.C.A,lost,7 wickets,won,1st,182,7,50,3.64
West Indies,Pakistan,1984-02-04,ODI,W.A.C.A,won,7 wickets,lost,2nd,183,3,45,4.06
Australia,West Indies,1984-02-05,ODI,W.A.C.A,won,14 runs,won,1st,211,8,50,4.22
West Indies,Australia,1984-02-05,ODI,W.A.C.A,lost,14 runs,lost,2nd,197,10,43.3,4.52
Australia,West Indies,1984-02-08,ODI,Sydney,lost,9 wickets,lost,1st,160,10,44.4,3.58
West Indies,Australia,1984-02-08,ODI,Sydney,won,9 wickets,won,2nd,161,1,43.1,3.72
West Indies,Australia,1984-02-11,ODI,Melbourne,tied,-,won,1st,222,5,50,4.44
Australia,West Indies,1984-02-11,ODI,Melbourne,tied,-,lost,2nd,222,9,50,4.44
Australia,West Indies,1984-02-12,ODI,Melbourne,lost,6 wickets,won,1st,212,8,50,4.24
West Indies,Australia,1984-02-12,ODI,Melbourne,won,6 wickets,lost,2nd,213,4,45.3,4.68
England,New Zealand,1984-02-18,ODI,Christchurch,won,54 runs,lost,1st,188,9,50,3.76
New Zealand,England,1984-02-18,ODI,Christchurch,lost,54 runs,won,2nd,134,10,42.1,3.17
New Zealand,England,1984-02-22,ODI,Wellington,lost,6 wickets,won,1st,135,10,47.1,2.86
England,New Zealand,1984-02-22,ODI,Wellington,won,6 wickets,lost,2nd,139,4,45.1,3.07
England,New Zealand,1984-02-25,ODI,Auckland,lost,7 wickets,won,1st,209,9,50,4.18
New Zealand,England,1984-02-25,ODI,Auckland,won,7 wickets,lost,2nd,210,3,45.3,4.61
Australia,West Indies,1984-02-29,ODI,Albion,lost,8 wickets,won,1st,231,5,50,4.62
West Indies,Australia,1984-02-29,ODI,Albion,won,8 wickets,lost,2nd,233,2,48,4.85
New Zealand,Sri Lanka,1984-03-03,ODI,Colombo (SSC),won,104 runs,lost,1st,234,6,42,5.57
Sri Lanka,New Zealand,1984-03-03,ODI,Colombo (SSC),lost,104 runs,won,2nd,130,10,37.3,3.46
England,Pakistan,1984-03-09,ODI,Lahore,lost,6 wickets,lost,1st,184,8,40,4.6
Pakistan,England,1984-03-09,ODI,Lahore,won,6 wickets,won,2nd,187,4,38.4,4.83
West Indies,Australia,1984-03-14,ODI,Port of Spain,lost,4 wickets,lost,1st,190,6,37,5.13
Australia,West Indies,1984-03-14,ODI,Port of Spain,won,4 wickets,won,2nd,194,6,36.4,5.29
Pakistan,England,1984-03-26,ODI,Karachi,lost,6 wickets,lost,1st,163,8,40,4.07
England,Pakistan,1984-03-26,ODI,Karachi,won,6 wickets,won,2nd,164,4,38.4,4.24
Sri Lanka,New Zealand,1984-03-31,ODI,Moratuwa,won,41 runs,lost,1st,157,8,40,3.92
New Zealand,Sri Lanka,1984-03-31,ODI,Moratuwa,lost,41 runs,won,2nd,116,10,34,3.41
New Zealand,Sri Lanka,1984-04-01,ODI,Colombo (PSS),won,86 runs,lost,1st,201,8,44,4.56
Sri Lanka,New Zealand,1984-04-01,ODI,Colombo (PSS),lost,86 runs,won,2nd,115,10,38.1,3.01
Pakistan,Sri Lanka,1984-04-06,ODI,Sharjah,lost,5 wickets,lost,1st,187,9,46,4.06
Sri Lanka,Pakistan,1984-04-06,ODI,Sharjah,won,5 wickets,won,2nd,190,5,43.3,4.36
Sri Lanka,India,1984-04-08,ODI,Sharjah,lost,10 wickets,lost,1st,96,10,41,2.34
India,Sri Lanka,1984-04-08,ODI,Sharjah,won,10 wickets,won,2nd,97,0,21.4,4.47
India,Pakistan,1984-04-13,ODI,Sharjah,won,54 runs,won,1st,188,4,46,4.08
Pakistan,India,1984-04-13,ODI,Sharjah,lost,54 runs,lost,2nd,134,10,39.4,3.37
Australia,West Indies,1984-04-19,ODI,Castries,lost,7 wickets,lost,1st,206,9,45,4.57
West Indies,Australia,1984-04-19,ODI,Castries,won,7 wickets,won,2nd,208,3,41.4,4.99
Australia,West Indies,1984-04-26,ODI,Kingston,lost,9 wickets,lost,1st,209,7,50,4.18
West Indies,Australia,1984-04-26,ODI,Kingston,won,9 wickets,won,2nd,211,1,47.4,4.42
West Indies,England,1984-05-31,ODI,Manchester,won,104 runs,won,1st,272,9,55,4.94
England,West Indies,1984-05-31,ODI,Manchester,lost,104 runs,lost,2nd,168,10,50,3.36
West Indies,England,1984-06-02,ODI,Nottingham,lost,3 wickets,lost,1st,179,10,48.3,3.69
England,West Indies,1984-06-02,ODI,Nottingham,won,3 wickets,won,2nd,180,7,47.5,3.76
Australia,India,1984-09-28,ODI,New Delhi,won,48 runs,won,1st,220,9,48,4.58
India,Australia,1984-09-28,ODI,New Delhi,lost,48 runs,lost,2nd,172,10,40.5,4.21
India,Australia,1984-10-05,ODI,Ahmedabad,lost,7 wickets,lost,1st,206,6,46,4.47
Australia,India,1984-10-05,ODI,Ahmedabad,won,7 wickets,won,2nd,210,3,43.5,4.79
India,Australia,1984-10-06,ODI,Indore,lost,6 wickets,lost,1st,235,5,44,5.34
Australia,India,1984-10-06,ODI,Indore,won,6 wickets,won,2nd,236,4,40.1,5.87
Pakistan,India,1984-10-12,ODI,Quetta,won,46 runs,lost,1st,199,7,40,4.97
India,Pakistan,1984-10-12,ODI,Quetta,lost,46 runs,won,2nd,153,10,37.1,4.11
New Zealand,Sri Lanka,1984-11-03,ODI,Colombo (PSS),lost,4 wickets,won,1st,171,6,45,3.8
Sri Lanka,New Zealand,1984-11-03,ODI,Colombo (PSS),won,4 wickets,lost,2nd,174,6,39.4,4.38
Sri Lanka,New Zealand,1984-11-04,ODI,Moratuwa,lost,7 wickets,lost,1st,114,9,41,2.78
New Zealand,Sri Lanka,1984-11-04,ODI,Moratuwa,won,7 wickets,won,2nd,118,3,31.4,3.72
Pakistan,New Zealand,1984-11-12,ODI,Peshawar,won,46 runs,lost,1st,191,5,39,4.89
New Zealand,Pakistan,1984-11-12,ODI,Peshawar,lost,46 runs,won,2nd,145,10,36.2,3.99
Pakistan,New Zealand,1984-11-23,ODI,Faisalabad,won,5 runs,lost,1st,157,5,20,7.85
New Zealand,Pakistan,1984-11-23,ODI,Faisalabad,lost,5 runs,won,2nd,152,7,20,7.6
New Zealand,Pakistan,1984-12-02,ODI,Sialkot,won,34 runs,lost,1st,187,9,36,5.19
Pakistan,New Zealand,1984-12-02,ODI,Sialkot,lost,34 runs,won,2nd,153,8,36,4.25
England,India,1984-12-05,ODI,Pune,won,4 wickets,won,2nd,215,6,43.2,4.96
New Zealand,Pakistan,1984-12-07,ODI,Multan,lost,1 wickets,won,1st,213,8,35,6.08
Pakistan,New Zealand,1984-12-07,ODI,Multan,won,1 wickets,lost,2nd,214,9,35,6.11
India,England,1984-12-27,ODI,Cuttack,lost,1 runs,lost,1st,252,5,49,5.14
England,India,1984-12-27,ODI,Cuttack,won,1 runs,won,2nd,241,6,46,5.23
Australia,West Indies,1985-01-06,ODI,Melbourne,lost,7 wickets,lost,1st,240,6,50,4.8
West Indies,Australia,1985-01-06,ODI,Melbourne,won,7 wickets,won,2nd,241,3,44.5,5.37
Sri Lanka,Australia,1985-01-08,ODI,Sydney,lost,6 wickets,won,1st,239,7,49,4.87
Australia,Sri Lanka,1985-01-08,ODI,Sydney,won,6 wickets,lost,2nd,240,4,46.2,5.17
Sri Lanka,West Indies,1985-01-10,ODI,Hobart,lost,8 wickets,lost,1st,197,7,50,3.94
West Indies,Sri Lanka,1985-01-10,ODI,Hobart,won,8 wickets,won,2nd,198,2,40.4,4.86
New Zealand,Pakistan,1985-01-12,ODI,Napier,won,110 runs,won,1st,277,6,50,5.54
Pakistan,New Zealand,1985-01-12,ODI,Napier,lost,110 runs,lost,2nd,167,9,50,3.34
West Indies,Sri Lanka,1985-01-12,ODI,Brisbane,won,90 runs,lost,1st,270,6,50,5.4
Sri Lanka,West Indies,1985-01-12,ODI,Brisbane,lost,90 runs,won,2nd,180,10,48.1,3.73
Australia,West Indies,1985-01-13,ODI,Brisbane,lost,5 wickets,lost,1st,191,10,50,3.82
West Indies,Australia,1985-01-13,ODI,Brisbane,won,5 wickets,won,2nd,195,5,37.4,5.17
Pakistan,New Zealand,1985-01-15,ODI,Hamilton,lost,4 wickets,won,1st,221,4,50,4.42
New Zealand,Pakistan,1985-01-15,ODI,Hamilton,won,4 wickets,lost,2nd,222,6,48.5,4.54
Australia,West Indies,1985-01-15,ODI,Sydney,lost,5 wickets,won,1st,200,5,50,4
West Indies,Australia,1985-01-15,ODI,Sydney,won,5 wickets,lost,2nd,201,5,43.3,4.62
West Indies,Sri Lanka,1985-01-17,ODI,Sydney,won,65 runs,won,1st,267,3,50,5.34
Sri Lanka,West Indies,1985-01-17,ODI,Sydney,lost,65 runs,lost,2nd,202,5,50,4.04
Australia,Sri Lanka,1985-01-19,ODI,Melbourne,lost,4 wickets,lost,1st,226,9,50,4.52
Sri Lanka,Australia,1985-01-19,ODI,Melbourne,won,4 wickets,won,2nd,230,6,49.2,4.66
West Indies,Australia,1985-01-20,ODI,Melbourne,won,65 runs,lost,1st,271,7,50,5.42
Australia,West Indies,1985-01-20,ODI,Melbourne,lost,65 runs,won,2nd,206,9,50,4.12
India,England,1985-01-20,ODI,Bengaluru,lost,3 wickets,lost,1st,205,6,46,4.45
England,India,1985-01-20,ODI,Bengaluru,won,3 wickets,won,2nd,206,7,45,4.57
Sri Lanka,Australia,1985-01-23,ODI,Sydney,lost,3 wickets,lost,1st,240,6,50,4.8
Australia,Sri Lanka,1985-01-23,ODI,Sydney,won,3 wickets,won,2nd,242,7,47.1,5.13
England,India,1985-01-23,ODI,Nagpur,lost,3 wickets,lost,1st,240,7,50,4.8
India,England,1985-01-23,ODI,Nagpur,won,3 wickets,won,2nd,241,7,47.4,5.05
Sri Lanka,West Indies,1985-01-26,ODI,Adelaide,lost,8 wickets,lost,1st,204,6,50,4.08
West Indies,Sri Lanka,1985-01-26,ODI,Adelaide,won,8 wickets,won,2nd,205,2,37.2,5.49
Australia,West Indies,1985-01-27,ODI,Adelaide,lost,6 wickets,lost,1st,200,9,50,4
West Indies,Australia,1985-01-27,ODI,Adelaide,won,6 wickets,won,2nd,201,4,43.4,4.6
England,India,1985-01-27,ODI,Chandigarh,won,7 runs,lost,1st,121,6,15,8.06
India,England,1985-01-27,ODI,Chandigarh,lost,7 runs,won,2nd,114,5,15,7.6
Australia,Sri Lanka,1985-01-28,ODI,Adelaide,won,232 runs,lost,1st,323,2,50,6.46
Sri Lanka,Australia,1985-01-28,ODI,Adelaide,lost,232 runs,won,2nd,91,10,35.5,2.53
West Indies,Sri Lanka,1985-02-02,ODI,W.A.C.A,won,82 runs,lost,1st,309,6,50,6.18
Sri Lanka,West Indies,1985-02-02,ODI,W.A.C.A,lost,82 runs,won,2nd,227,6,50,4.54
Sri Lanka,Australia,1985-02-03,ODI,W.A.C.A,lost,9 wickets,won,1st,171,10,44.3,3.84
Australia,Sri Lanka,1985-02-03,ODI,W.A.C.A,won,9 wickets,lost,2nd,172,1,23.5,7.21
New Zealand,Pakistan,1985-02-06,ODI,Christchurch,won,13 runs,won,1st,264,8,50,5.28
Pakistan,New Zealand,1985-02-06,ODI,Christchurch,lost,13 runs,lost,2nd,251,10,49.4,5.05
Australia,West Indies,1985-02-06,ODI,Sydney,won,26 runs,lost,1st,247,6,50,4.94
West Indies,Australia,1985-02-06,ODI,Sydney,lost,26 runs,won,2nd,221,10,47.3,4.65
Australia,West Indies,1985-02-10,ODI,Melbourne,lost,4 wickets,lost,1st,271,3,50,5.42
West Indies,Australia,1985-02-10,ODI,Melbourne,won,4 wickets,won,2nd,273,6,49.2,5.53
Australia,West Indies,1985-02-12,ODI,Sydney,lost,7 wickets,lost,1st,178,10,50,3.56
West Indies,Australia,1985-02-12,ODI,Sydney,won,7 wickets,won,2nd,179,3,47,3.8
England,Australia,1985-02-17,ODI,Melbourne,lost,7 wickets,won,1st,214,8,49,4.36
Australia,England,1985-02-17,ODI,Melbourne,won,7 wickets,lost,2nd,215,3,45.2,4.74
Pakistan,India,1985-02-20,ODI,Melbourne,lost,6 wickets,won,1st,183,10,49.2,3.7
India,Pakistan,1985-02-20,ODI,Melbourne,won,6 wickets,lost,2nd,184,4,45.5,4.01
New Zealand,Sri Lanka,1985-02-23,ODI,Melbourne,won,51 runs,lost,1st,223,10,49.4,4.48
Sri Lanka,New Zealand,1985-02-23,ODI,Melbourne,lost,51 runs,won,2nd,172,10,42.4,4.03
Pakistan,Australia,1985-02-24,ODI,Melbourne,won,62 runs,lost,1st,262,6,50,5.24
Australia,Pakistan,1985-02-24,ODI,Melbourne,lost,62 runs,won,2nd,200,10,42.3,4.7
India,England,1985-02-26,ODI,Sydney,won,86 runs,lost,1st,235,9,50,4.7
England,India,1985-02-26,ODI,Sydney,lost,86 runs,won,2nd,149,10,41.4,3.57
Sri Lanka,West Indies,1985-02-27,ODI,Melbourne,lost,8 wickets,won,1st,135,7,47,2.87
West Indies,Sri Lanka,1985-02-27,ODI,Melbourne,won,8 wickets,lost,2nd,136,2,23.1,5.87
Pakistan,England,1985-03-02,ODI,Melbourne,won,67 runs,won,1st,213,8,50,4.26
England,Pakistan,1985-03-02,ODI,Melbourne,lost,67 runs,lost,2nd,146,10,24.2,6
Australia,India,1985-03-03,ODI,Melbourne,lost,8 wickets,lost,1st,163,10,49.3,3.29
